Date;Value
2018-09-22;473.43
2018-09-23;436.79
2018-09-24;460.67
2018-09-25;549.46
2018-09-26;611.16
2018-09-27;603.66
2018-09-28;545.92
2018-09-29;441.51
2018-09-30;409.45
2018-10-01;440.79
2018-10-02;522.31
2018-10-03;598.61
2018-10-04;578.28
2018-10-05;516.83
2018-10-06;415.78
2018-10-07;387.63
2018-10-08;417.42
2018-10-09;498.59
2018-10-10;561.99
2018-10-11;565.82
2018-10-12;488.98
2018-10-13;402.41
2018-10-14;355.1
2018-10-15;395.62
2018-10-16;486.38
2018-10-17;541.27
2018-10-18;539.69
2018-10-19;464.47
2018-10-20;382.94
2018-10-21;333.68
2018-10-22;368.5
2018-10-23;456.22
2018-10-24;522.92
2018-10-25;510.42
2018-10-26;443.42
2018-10-27;360.52
2018-10-28;309.12
2018-10-29;351.39
2018-10-30;433.43
2018-10-31;508.02
2018-11-01;507.19
2018-11-02;436.37
2018-11-03;347.96
2018-11-04;295.28
2018-11-05;335.6
2018-11-06;409.49
2018-11-07;486.0
2018-11-08;481.3
2018-11-09;406.45
2018-11-10;320.99
2018-11-11;282.95
2018-11-12;321.93
2018-11-13;400.5
2018-11-14;455.64
2018-11-15;460.06
2018-11-16;389.58
2018-11-17;305.18
2018-11-18;268.67
2018-11-19;308.43
2018-11-20;385.43
2018-11-21;445.6
2018-11-22;443.27
2018-11-23;375.92
2018-11-24;291.38
2018-11-25;244.85
2018-11-26;294.0
2018-11-27;374.5
2018-11-28;431.07
2018-11-29;440.89
2018-11-30;372.79
2018-12-01;269.85
2018-12-02;239.26
2018-12-03;272.86
2018-12-04;354.28
2018-12-05;423.33
2018-12-06;413.84
2018-12-07;359.52
2018-12-08;274.47
2018-12-09;231.7
2018-12-10;266.34
2018-12-11;354.59
2018-12-12;415.27
2018-12-13;409.52
2018-12-14;335.55
2018-12-15;260.95
2018-12-16;217.57
2018-12-17;267.92
2018-12-18;336.71
2018-12-19;411.5
2018-12-20;417.86
2018-12-21;352.54
2018-12-22;260.2
2018-12-23;217.04
2018-12-24;257.66
2018-12-25;350.64
2018-12-26;405.56
2018-12-27;409.57
2018-12-28;337.92
2018-12-29;257.03
2018-12-30;222.72
2018-12-31;254.71
2019-01-01;342.43
2019-01-02;411.36
2019-01-03;411.07
2019-01-04;342.0
2019-01-05;254.07
2019-01-06;221.79
2019-01-07;246.14
2019-01-08;347.43
2019-01-09;411.62
2019-01-10;412.06
2019-01-11;343.61
2019-01-12;254.05
2019-01-13;227.01
2019-01-14;275.73
2019-01-15;350.39
2019-01-16;424.03
2019-01-17;419.8
2019-01-18;354.8
2019-01-19;262.54
2019-01-20;231.39
2019-01-21;273.25
2019-01-22;361.89
2019-01-23;431.29
2019-01-24;421.06
2019-01-25;373.33
2019-01-26;285.02
2019-01-27;248.39
2019-01-28;290.92
2019-01-29;367.67
2019-01-30;438.23
2019-01-31;439.71
2019-02-01;376.31
2019-02-02;293.05
2019-02-03;252.01
2019-02-04;305.05
2019-02-05;386.75
2019-02-06;459.24
2019-02-07;462.21
2019-02-08;390.66
2019-02-09;305.87
2019-02-10;278.26
2019-02-11;306.43
2019-02-12;400.13
2019-02-13;465.93
2019-02-14;477.43
2019-02-15;411.57
2019-02-16;323.94
2019-02-17;281.2
2019-02-18;329.29
2019-02-19;421.81
2019-02-20;493.31
2019-02-21;485.06
2019-02-22;428.7
2019-02-23;341.94
2019-02-24;316.56
2019-02-25;350.36
2019-02-26;443.43
2019-02-27;516.29
2019-02-28;504.91
2019-03-01;445.26
2019-03-02;368.07
2019-03-03;334.18
2019-03-04;371.52
2019-03-05;462.9
2019-03-06;537.76
2019-03-07;541.8
2019-03-08;478.42
2019-03-09;383.46
2019-03-10;355.94
2019-03-11;394.86
2019-03-12;483.24
2019-03-13;547.93
2019-03-14;555.68
2019-03-15;497.85
2019-03-16;404.15
2019-03-17;377.55
2019-03-18;418.37
2019-03-19;506.26
2019-03-20;577.22
2019-03-21;581.38
2019-03-22;519.37
2019-03-23;443.29
2019-03-24;402.26
2019-03-25;450.93
2019-03-26;540.83
2019-03-27;601.81
2019-03-28;605.26
2019-03-29;542.72
2019-03-30;471.69
2019-03-31;433.0
2019-04-01;463.64
2019-04-02;559.1
2019-04-03;631.3
2019-04-04;638.63
2019-04-05;560.34
2019-04-06;485.79
2019-04-07;452.74
2019-04-08;492.01
2019-04-09;589.64
2019-04-10;652.94
2019-04-11;653.69
2019-04-12;588.06
2019-04-13;510.38
2019-04-14;470.83
2019-04-15;517.63
2019-04-16;600.05
2019-04-17;685.92
2019-04-18;684.42
2019-04-19;619.7
2019-04-20;536.67
2019-04-21;503.48
2019-04-22;539.96
2019-04-23;637.69
2019-04-24;701.65
2019-04-25;703.83
2019-04-26;633.89
2019-04-27;562.0
2019-04-28;524.51
2019-04-29;573.52
2019-04-30;645.33
2019-05-01;725.71
2019-05-02;721.94
2019-05-03;651.0
2019-05-04;572.54
2019-05-05;542.17
2019-05-06;578.29
2019-05-07;669.68
2019-05-08;741.94
2019-05-09;742.19
2019-05-10;671.45
2019-05-11;590.22
2019-05-12;562.48
2019-05-13;604.0
2019-05-14;691.75
2019-05-15;764.11
2019-05-16;758.65
2019-05-17;697.2
2019-05-18;609.79
2019-05-19;581.77
2019-05-20;623.49
2019-05-21;699.22
2019-05-22;779.02
2019-05-23;772.94
2019-05-24;709.25
2019-05-25;631.47
2019-05-26;590.61
2019-05-27;638.3
2019-05-28;725.93
2019-05-29;785.74
2019-05-30;787.11
2019-05-31;730.86
2019-06-01;630.85
2019-06-02;603.71
2019-06-03;636.27
2019-06-04;728.53
2019-06-05;793.99
2019-06-06;802.16
2019-06-07;732.84
2019-06-08;642.09
2019-06-09;603.72
2019-06-10;651.76
2019-06-11;743.97
2019-06-12;806.32
2019-06-13;813.82
2019-06-14;738.31
2019-06-15;659.98
2019-06-16;626.75
2019-06-17;656.0
2019-06-18;748.16
2019-06-19;810.51
2019-06-20;825.99
2019-06-21;746.33
2019-06-22;659.77
2019-06-23;621.34
2019-06-24;666.69
2019-06-25;748.58
2019-06-26;818.38
2019-06-27;810.67
2019-06-28;756.08
2019-06-29;676.4
2019-06-30;634.64
2019-07-01;663.07
2019-07-02;745.42
2019-07-03;816.19
2019-07-04;815.47
2019-07-05;747.25
2019-07-06;664.42
2019-07-07;626.53
2019-07-08;663.53
2019-07-09;752.63
2019-07-10;814.88
2019-07-11;815.51
2019-07-12;749.15
2019-07-13;660.63
2019-07-14;627.56
2019-07-15;656.48
2019-07-16;737.76
2019-07-17;813.74
2019-07-18;803.3
2019-07-19;736.03
2019-07-20;652.63
2019-07-21;624.24
2019-07-22;649.16
2019-07-23;729.6
2019-07-24;797.6
2019-07-25;796.58
2019-07-26;723.26
2019-07-27;644.25
2019-07-28;605.4
2019-07-29;643.08
2019-07-30;721.87
2019-07-31;787.51
2019-08-01;791.62
2019-08-02;718.93
2019-08-03;635.9
2019-08-04;598.21
2019-08-05;636.05
2019-08-06;711.98
2019-08-07;779.45
2019-08-08;782.01
2019-08-09;704.65
2019-08-10;612.28
2019-08-11;573.46
2019-08-12;614.94
2019-08-13;690.86
2019-08-14;759.14
2019-08-15;761.62
2019-08-16;698.3
2019-08-17;599.53
2019-08-18;559.02
2019-08-19;587.41
2019-08-20;680.77
2019-08-21;746.64
2019-08-22;737.48
2019-08-23;670.16
2019-08-24;574.3
2019-08-25;544.75
2019-08-26;578.76
2019-08-27;650.39
2019-08-28;717.31
2019-08-29;725.74
2019-08-30;649.54
2019-08-31;556.24
2019-09-01;516.74
2019-09-02;557.8
2019-09-03;652.52
2019-09-04;710.18
2019-09-05;701.22
2019-09-06;621.95
2019-09-07;545.52
2019-09-08;499.55
2019-09-09;529.06
2019-09-10;619.21
2019-09-11;679.98
2019-09-12;678.81
2019-09-13;602.01
2019-09-14;506.17
2019-09-15;480.51
2019-09-16;503.54
2019-09-17;597.05
2019-09-18;662.96
2019-09-19;657.75
2019-09-20;582.21
2019-09-21;503.49
2019-09-22;450.34
2019-09-23;488.01
2019-09-24;566.62
2019-09-25;636.64
2019-09-26;630.88
2019-09-27;553.38
2019-09-28;475.85
2019-09-29;433.1
2019-09-30;458.08
2019-10-01;542.92
2019-10-02;611.55
2019-10-03;604.46
2019-10-04;538.26
2019-10-05;443.08
2019-10-06;405.01
2019-10-07;439.68
2019-10-08;514.26
2019-10-09;584.14
2019-10-10;570.81
2019-10-11;514.06
2019-10-12;425.13
2019-10-13;387.47
2019-10-14;412.35
2019-10-15;491.98
2019-10-16;562.76
2019-10-17;563.22
2019-10-18;488.99
2019-10-19;406.46
2019-10-20;362.48
2019-10-21;392.24
2019-10-22;473.88
2019-10-23;540.9
2019-10-24;543.4
2019-10-25;463.28
2019-10-26;378.39
2019-10-27;343.24
2019-10-28;375.25
2019-10-29;457.34
2019-10-30;520.14
2019-10-31;522.76
2019-11-01;446.07
2019-11-02;355.49
2019-11-03;316.06
2019-11-04;350.62
2019-11-05;437.3
2019-11-06;501.42
2019-11-07;492.01
2019-11-08;423.71
2019-11-09;337.7
2019-11-10;300.6
2019-11-11;328.58
2019-11-12;428.33
2019-11-13;484.05
2019-11-14;485.31
2019-11-15;414.31
2019-11-16;317.23
2019-11-17;293.54
2019-11-18;314.7
2019-11-19;401.42
2019-11-20;454.55
2019-11-21;472.63
2019-11-22;405.16
2019-11-23;316.32
2019-11-24;266.03
2019-11-25;302.98
2019-11-26;386.64
2019-11-27;457.62
2019-11-28;452.24
2019-11-29;374.07
2019-11-30;300.3
2019-12-01;257.22
2019-12-02;287.99
2019-12-03;373.86
2019-12-04;437.35
2019-12-05;446.09
2019-12-06;370.76
2019-12-07;297.57
2019-12-08;251.54
2019-12-09;272.07
2019-12-10;360.44
2019-12-11;438.81
2019-12-12;434.47
2019-12-13;370.49
2019-12-14;277.44
2019-12-15;249.92
2019-12-16;282.36
2019-12-17;366.79
2019-12-18;432.72
2019-12-19;432.94
2019-12-20;373.72
2019-12-21;276.77
2019-12-22;240.93
2019-12-23;279.24
2019-12-24;362.96
2019-12-25;427.9
2019-12-26;420.11
2019-12-27;356.53
2019-12-28;274.95
2019-12-29;230.05
2019-12-30;281.14
2019-12-31;363.56
2020-01-01;428.98
2020-01-02;433.93
2020-01-03;366.41
2020-01-04;280.9
2020-01-05;240.58
2020-01-06;280.47
2020-01-07;369.01
2020-01-08;432.63
2020-01-09;432.18
2020-01-10;362.74
2020-01-11;285.38
2020-01-12;237.8
2020-01-13;285.66
2020-01-14;361.9
2020-01-15;430.35
2020-01-16;442.07
2020-01-17;375.46
2020-01-18;291.19
2020-01-19;252.18
2020-01-20;284.9
2020-01-21;375.35
2020-01-22;439.12
2020-01-23;449.34
2020-01-24;379.1
2020-01-25;295.35
2020-01-26;266.07
2020-01-27;301.61
2020-01-28;386.28
2020-01-29;460.61
2020-01-30;447.4
2020-01-31;388.78
2020-02-01;314.44
2020-02-02;280.77
2020-02-03;308.52
2020-02-04;396.02
2020-02-05;469.19
2020-02-06;480.31
2020-02-07;409.56
2020-02-08;330.26
2020-02-09;280.68
2020-02-10;334.03
2020-02-11;420.38
2020-02-12;488.06
2020-02-13;488.43
2020-02-14;428.94
2020-02-15;346.19
2020-02-16;300.33
2020-02-17;352.16
2020-02-18;438.62
2020-02-19;511.93
2020-02-20;513.13
2020-02-21;435.88
2020-02-22;369.69
2020-02-23;329.94
2020-02-24;359.81
2020-02-25;452.0
2020-02-26;516.52
2020-02-27;524.7
2020-02-28;472.31
2020-02-29;386.56
2020-03-01;341.29
2020-03-02;390.12
2020-03-03;475.11
2020-03-04;542.89
2020-03-05;547.67
2020-03-06;478.64
2020-03-07;411.17
2020-03-08;370.99
2020-03-09;412.29
2020-03-10;499.79
2020-03-11;568.97
2020-03-12;578.46
2020-03-13;507.7
2020-03-14;417.07
2020-03-15;392.44
2020-03-16;440.1
2020-03-17;523.87
2020-03-18;591.13
2020-03-19;607.09
2020-03-20;533.87
2020-03-21;463.46
2020-03-22;415.86
2020-03-23;456.78
2020-03-24;554.99
2020-03-25;620.56
2020-03-26;622.12
2020-03-27;557.32
2020-03-28;473.39
2020-03-29;432.96
2020-03-30;484.26
2020-03-31;568.65
2020-04-01;644.45
2020-04-02;638.93
2020-04-03;569.04
2020-04-04;502.63
2020-04-05;467.84
2020-04-06;514.63
2020-04-07;589.45
2020-04-08;668.8
2020-04-09;675.32
2020-04-10;607.65
2020-04-11;521.84
2020-04-12;493.23
2020-04-13;534.48
2020-04-14;625.81
2020-04-15;695.15
2020-04-16;693.62
2020-04-17;633.45
2020-04-18;546.12
2020-04-19;514.87
2020-04-20;561.38
2020-04-21;635.92
2020-04-22;712.4
2020-04-23;711.22
2020-04-24;656.85
2020-04-25;576.06
2020-04-26;531.33
2020-04-27;568.25
2020-04-28;670.35
2020-04-29;735.82
2020-04-30;740.55
2020-05-01;677.01
2020-05-02;590.09
2020-05-03;567.51
2020-05-04;593.58
2020-05-05;682.1
2020-05-06;752.45
2020-05-07;761.71
2020-05-08;699.82
2020-05-09;609.87
2020-05-10;564.47
2020-05-11;614.52
2020-05-12;696.98
2020-05-13;771.43
2020-05-14;762.6
2020-05-15;708.56
2020-05-16;628.6
2020-05-17;595.82
2020-05-18;639.19
2020-05-19;714.34
2020-05-20;792.2
2020-05-21;793.35
2020-05-22;732.44
2020-05-23;646.37
2020-05-24;612.73
2020-05-25;651.93
2020-05-26;734.73
2020-05-27;805.34
2020-05-28;800.11
2020-05-29;734.96
2020-05-30;651.51
2020-05-31;620.16
2020-06-01;666.8
2020-06-02;749.21
2020-06-03;812.92
2020-06-04;810.78
2020-06-05;747.41
2020-06-06;673.85
2020-06-07;638.43
2020-06-08;678.2
2020-06-09;757.74
2020-06-10;822.56
2020-06-11;822.84
2020-06-12;754.88
2020-06-13;672.48
2020-06-14;635.43
2020-06-15;679.29
2020-06-16;762.44
2020-06-17;833.65
2020-06-18;826.72
2020-06-19;766.7
2020-06-20;674.09
2020-06-21;637.17
2020-06-22;691.98
2020-06-23;760.88
2020-06-24;842.38
2020-06-25;835.48
2020-06-26;769.17
2020-06-27;678.22
2020-06-28;643.93
2020-06-29;690.7
2020-06-30;767.95
2020-07-01;832.34
2020-07-02;834.73
2020-07-03;775.64
2020-07-04;678.93
2020-07-05;647.48
2020-07-06;690.68
2020-07-07;751.39
2020-07-08;837.33
2020-07-09;832.6
2020-07-10;763.13
2020-07-11;679.93
2020-07-12;641.4
2020-07-13;674.97
2020-07-14;752.43
2020-07-15;831.38
2020-07-16;832.11
2020-07-17;756.23
2020-07-18;666.22
2020-07-19;623.34
2020-07-20;670.27
2020-07-21;750.05
2020-07-22;812.7
2020-07-23;822.28
2020-07-24;747.33
2020-07-25;664.0
2020-07-26;620.35
2020-07-27;673.14
2020-07-28;734.66
2020-07-29;806.46
2020-07-30;806.5
2020-07-31;735.9
2020-08-01;650.1
2020-08-02;613.94
2020-08-03;647.7
2020-08-04;728.35
2020-08-05;787.97
2020-08-06;795.79
2020-08-07;720.18
2020-08-08;636.02
2020-08-09;598.88
2020-08-10;629.49
2020-08-11;712.51
2020-08-12;777.95
2020-08-13;775.47
2020-08-14;711.38
2020-08-15;617.21
2020-08-16;574.34
2020-08-17;618.91
2020-08-18;692.93
2020-08-19;773.11
2020-08-20;758.15
2020-08-21;686.94
2020-08-22;596.23
2020-08-23;563.5
2020-08-24;603.62
2020-08-25;687.62
2020-08-26;747.88
2020-08-27;739.45
2020-08-28;666.62
2020-08-29;589.76
2020-08-30;545.67
2020-08-31;572.88
2020-09-01;655.79
2020-09-02;733.29
2020-09-03;718.72
2020-09-04;647.31
2020-09-05;555.73
2020-09-06;516.86
2020-09-07;561.25
2020-09-08;632.49
2020-09-09;699.13
2020-09-10;691.69
2020-09-11;628.28
2020-09-12;537.3
2020-09-13;499.52
2020-09-14;535.21
2020-09-15;614.92
2020-09-16;671.73
2020-09-17;668.6
2020-09-18;616.95
2020-09-19;508.94
2020-09-20;474.89
2020-09-21;517.81
2020-09-22;585.88
2020-09-23;659.65
2020-09-24;654.33
2020-09-25;569.95
2020-09-26;498.15
2020-09-27;451.68
2020-09-28;474.28
2020-09-29;565.85
2020-09-30;624.93
2020-10-01;640.07
2020-10-02;559.4
2020-10-03;469.48
2020-10-04;432.25
2020-10-05;462.27
2020-10-06;543.95
2020-10-07;607.94
2020-10-08;604.43
2020-10-09;533.08
2020-10-10;438.02
2020-10-11;406.81
2020-10-12;433.77
2020-10-13;516.0
2020-10-14;577.28
2020-10-15;581.23
2020-10-16;518.09
2020-10-17;421.68
2020-10-18;387.22
2020-10-19;422.04
2020-10-20;501.04
2020-10-21;565.23
2020-10-22;562.08
2020-10-23;489.09
2020-10-24;400.2
2020-10-25;366.24
2020-10-26;399.66
2020-10-27;481.83
2020-10-28;546.24
2020-10-29;537.41
2020-10-30;466.06
2020-10-31;384.17
2020-11-01;338.67
2020-11-02;376.55
2020-11-03;472.88
2020-11-04;517.98
2020-11-05;514.28
2020-11-06;442.21
2020-11-07;367.31
2020-11-08;328.72
2020-11-09;357.6
2020-11-10;436.6
2020-11-11;500.47
2020-11-12;504.1
2020-11-13;427.84
2020-11-14;347.72
2020-11-15;317.09
2020-11-16;341.61
2020-11-17;418.18
2020-11-18;481.78
2020-11-19;480.82
2020-11-20;419.97
2020-11-21;330.29
2020-11-22;289.58
2020-11-23;329.34
2020-11-24;413.72
2020-11-25;476.54
2020-11-26;473.43
2020-11-27;395.22
2020-11-28;317.37
2020-11-29;270.99
2020-11-30;310.11
2020-12-01;390.52
2020-12-02;460.15
2020-12-03;455.4
2020-12-04;383.77
2020-12-05;307.79
2020-12-06;269.86
2020-12-07;311.24
2020-12-08;384.68
2020-12-09;458.27
2020-12-10;453.56
2020-12-11;384.95
2020-12-12;305.97
2020-12-13;259.5
2020-12-14;298.5
2020-12-15;378.04
2020-12-16;445.42
2020-12-17;449.75
2020-12-18;376.66
2020-12-19;295.92
2020-12-20;250.93
2020-12-21;295.32
2020-12-22;385.54
2020-12-23;454.07
2020-12-24;433.05
2020-12-25;381.95
2020-12-26;297.72
2020-12-27;261.21
2020-12-28;294.84
2020-12-29;375.7
2020-12-30;449.37
2020-12-31;441.19
2021-01-01;375.92
2021-01-02;290.31
2021-01-03;258.93
2021-01-04;289.74
2021-01-05;381.26
2021-01-06;454.05
2021-01-07;447.35
2021-01-08;389.81
2021-01-09;287.9
2021-01-10;262.26
2021-01-11;292.46
2021-01-12;384.6
2021-01-13;457.63
2021-01-14;450.08
2021-01-15;386.24
2021-01-16;306.43
2021-01-17;271.99
2021-01-18;310.34
2021-01-19;383.21
2021-01-20;460.88
2021-01-21;463.55
2021-01-22;395.25
2021-01-23;322.5
2021-01-24;284.98
2021-01-25;318.92
2021-01-26;412.86
2021-01-27;478.45
2021-01-28;474.83
2021-01-29;405.99
2021-01-30;321.96
2021-01-31;289.36
2021-02-01;328.25
2021-02-02;414.58
2021-02-03;488.08
2021-02-04;478.03
2021-02-05;419.85
2021-02-06;329.9
2021-02-07;306.22
2021-02-08;348.69
2021-02-09;434.56
2021-02-10;505.46
2021-02-11;510.01
2021-02-12;436.61
2021-02-13;358.01
2021-02-14;323.19
2021-02-15;367.45
2021-02-16;446.85
2021-02-17;518.81
2021-02-18;517.1
2021-02-19;460.06
2021-02-20;370.52
2021-02-21;333.47
2021-02-22;379.77
2021-02-23;474.27
2021-02-24;531.44
2021-02-25;542.89
2021-02-26;475.71
2021-02-27;396.83
2021-02-28;361.32
2021-03-01;408.51
2021-03-02;486.5
2021-03-03;557.85
2021-03-04;567.42
2021-03-05;498.6
2021-03-06;417.97
2021-03-07;379.32
2021-03-08;424.25
2021-03-09;518.23
2021-03-10;581.21
2021-03-11;585.21
2021-03-12;517.14
2021-03-13;445.88
2021-03-14;405.17
2021-03-15;452.24
2021-03-16;534.4
2021-03-17;615.84
2021-03-18;607.86
2021-03-19;544.15
2021-03-20;458.28
2021-03-21;418.65
2021-03-22;467.73
2021-03-23;562.38
2021-03-24;625.5
2021-03-25;627.39
2021-03-26;567.59
2021-03-27;496.77
2021-03-28;457.06
2021-03-29;493.11
2021-03-30;580.7
2021-03-31;662.54
2021-04-01;654.66
2021-04-02;597.34
2021-04-03;513.02
2021-04-04;473.24
2021-04-05;513.44
2021-04-06;593.12
2021-04-07;671.75
2021-04-08;688.16
2021-04-09;618.28
2021-04-10;538.88
2021-04-11;497.46
2021-04-12;544.89
2021-04-13;629.17
2021-04-14;694.6
2021-04-15;708.4
2021-04-16;639.56
2021-04-17;563.71
2021-04-18;541.99
2021-04-19;564.62
2021-04-20;650.14
2021-04-21;725.01
2021-04-22;724.74
2021-04-23;665.94
2021-04-24;583.14
2021-04-25;556.45
2021-04-26;587.13
2021-04-27;680.02
2021-04-28;750.06
2021-04-29;750.02
2021-04-30;686.94
2021-05-01;601.75
2021-05-02;568.72
2021-05-03;615.0
2021-05-04;692.25
2021-05-05;773.47
2021-05-06;771.49
2021-05-07;703.07
2021-05-08;620.06
2021-05-09;583.02
2021-05-10;624.76
2021-05-11;715.74
2021-05-12;784.74
2021-05-13;785.88
2021-05-14;722.51
2021-05-15;639.31
2021-05-16;610.76
2021-05-17;653.51
2021-05-18;723.82
2021-05-19;807.49
2021-05-20;806.73
2021-05-21;743.67
2021-05-22;654.99
2021-05-23;628.79
2021-05-24;659.27
2021-05-25;747.25
2021-05-26;819.13
2021-05-27;825.17
2021-05-28;758.11
2021-05-29;667.14
2021-05-30;636.8
2021-05-31;679.75
2021-06-01;759.74
2021-06-02;832.3
2021-06-03;832.53
2021-06-04;776.29
2021-06-05;676.24
2021-06-06;633.05
2021-06-07;680.62
2021-06-08;773.95
2021-06-09;834.68
2021-06-10;842.15
2021-06-11;782.83
2021-06-12;697.95
2021-06-13;660.74
2021-06-14;707.42
2021-06-15;779.95
2021-06-16;846.39
2021-06-17;848.94
2021-06-18;782.21
2021-06-19;704.97
2021-06-20;650.93
2021-06-21;693.06
2021-06-22;787.97
2021-06-23;852.91
2021-06-24;857.12
2021-06-25;782.74
2021-06-26;702.6
2021-06-27;661.39
2021-06-28;700.2
2021-06-29;779.34
2021-06-30;851.39
2021-07-01;863.2
2021-07-02;787.89
2021-07-03;705.56
2021-07-04;660.83
2021-07-05;692.19
2021-07-06;792.17
2021-07-07;847.54
2021-07-08;861.59
2021-07-09;789.1
2021-07-10;698.92
2021-07-11;661.04
2021-07-12;696.45
2021-07-13;771.18
2021-07-14;847.26
2021-07-15;848.37
2021-07-16;772.41
2021-07-17;699.1
2021-07-18;652.28
2021-07-19;688.19
2021-07-20;771.66
2021-07-21;845.83
2021-07-22;838.25
2021-07-23;761.43
2021-07-24;684.57
2021-07-25;651.66
2021-07-26;675.67
2021-07-27;767.62
2021-07-28;822.83
2021-07-29;826.23
2021-07-30;764.44
2021-07-31;674.53
2021-08-01;632.18
2021-08-02;673.88
2021-08-03;750.4
2021-08-04;815.34
2021-08-05;820.44
2021-08-06;734.72
2021-08-07;664.72
2021-08-08;614.0
2021-08-09;659.8
2021-08-10;731.03
2021-08-11;796.47
2021-08-12;809.03
2021-08-13;732.64
2021-08-14;642.74
2021-08-15;606.81
2021-08-16;634.6
2021-08-17;716.4
2021-08-18;781.74
2021-08-19;787.84
2021-08-20;711.62
2021-08-21;622.3
2021-08-22;592.95
2021-08-23;629.79
2021-08-24;702.47
2021-08-25;773.34
2021-08-26;770.38
2021-08-27;694.23
2021-08-28;602.24
2021-08-29;570.5
2021-08-30;610.4
2021-08-31;679.0
2021-09-01;752.19
2021-09-02;752.46
2021-09-03;670.35
2021-09-04;591.68
2021-09-05;546.83
2021-09-06;584.27
2021-09-07;663.0
2021-09-08;732.17
2021-09-09;711.93
2021-09-10;645.48
2021-09-11;562.54
2021-09-12;520.24
2021-09-13;556.53
2021-09-14;639.39
2021-09-15;708.85
2021-09-16;696.7
2021-09-17;626.73
2021-09-18;537.83
2021-09-19;492.37
2021-09-20;533.22
2021-09-21;621.3
2021-09-22;678.32
2021-09-23;677.11
2021-09-24;607.79
2021-09-25;522.88
2021-09-26;480.55
2021-09-27;505.36
2021-09-28;598.93
2021-09-29;657.49
2021-09-30;658.78
2021-10-01;578.67
2021-10-02;493.35
2021-10-03;452.21
2021-10-04;487.14
2021-10-05;564.42
2021-10-06;635.7
2021-10-07;628.14
2021-10-08;561.39
2021-10-09;465.33
2021-10-10;430.98
2021-10-11;466.98
2021-10-12;555.98
2021-10-13;601.52
2021-10-14;609.15
2021-10-15;535.2
2021-10-16;444.45
2021-10-17;407.21
2021-10-18;446.13
2021-10-19;516.52
2021-10-20;589.02
2021-10-21;593.25
2021-10-22;518.05
2021-10-23;426.57
2021-10-24;381.94
2021-10-25;417.3
2021-10-26;499.16
2021-10-27;557.49
2021-10-28;562.34
2021-10-29;489.62
2021-10-30;404.38
2021-10-31;366.44
2021-11-01;391.66
2021-11-02;476.43
2021-11-03;542.31
2021-11-04;542.65
2021-11-05;472.15
2021-11-06;389.34
2021-11-07;345.7
2021-11-08;374.7
2021-11-09;465.1
2021-11-10;524.39
2021-11-11;521.44
2021-11-12;457.65
2021-11-13;366.9
2021-11-14;322.99
2021-11-15;363.61
2021-11-16;448.94
2021-11-17;512.27
2021-11-18;517.99
2021-11-19;436.77
2021-11-20;357.94
2021-11-21;314.56
2021-11-22;347.21
2021-11-23;429.02
2021-11-24;497.43
2021-11-25;490.06
2021-11-26;415.63
2021-11-27;339.75
2021-11-28;291.67
2021-11-29;330.02
2021-11-30;410.58
2021-12-01;491.49
2021-12-02;473.27
2021-12-03;418.57
2021-12-04;320.55
2021-12-05;295.83
2021-12-06;320.22
2021-12-07;414.69
2021-12-08;477.92
2021-12-09;474.61
2021-12-10;396.95
2021-12-11;316.81
2021-12-12;277.78
2021-12-13;316.07
2021-12-14;400.62
2021-12-15;461.29
2021-12-16;464.07
2021-12-17;388.88
2021-12-18;319.95
2021-12-19;277.2
2021-12-20;311.52
2021-12-21;402.23
2021-12-22;458.15
2021-12-23;472.42
2021-12-24;403.53
2021-12-25;309.24
2021-12-26;274.64
2021-12-27;312.49
2021-12-28;396.11
2021-12-29;463.18
2021-12-30;469.23
2021-12-31;401.39
2022-01-01;311.34
2022-01-02;277.52
2022-01-03;324.76
2022-01-04;383.43
2022-01-05;475.28
2022-01-06;468.0
2022-01-07;394.56
2022-01-08;314.99
2022-01-09;277.56
2022-01-10;311.4
2022-01-11;406.02
2022-01-12;470.11
2022-01-13;476.61
2022-01-14;404.45
2022-01-15;316.79
2022-01-16;285.02
2022-01-17;321.65
2022-01-18;404.7
2022-01-19;484.05
2022-01-20;483.79
2022-01-21;412.48
2022-01-22;334.56
2022-01-23;291.43
2022-01-24;331.32
2022-01-25;423.45
2022-01-26;499.23
2022-01-27;488.94
2022-01-28;427.07
2022-01-29;342.38
2022-01-30;299.16
2022-01-31;337.96
2022-02-01;429.25
2022-02-02;496.19
2022-02-03;503.58
2022-02-04;446.28
2022-02-05;352.26
2022-02-06;328.21
2022-02-07;359.2
2022-02-08;451.08
2022-02-09;511.81
2022-02-10;512.27
2022-02-11;461.59
2022-02-12;369.78
2022-02-13;335.99
2022-02-14;372.07
2022-02-15;463.39
2022-02-16;529.76
2022-02-17;534.14
2022-02-18;467.65
2022-02-19;390.5
2022-02-20;350.96
2022-02-21;407.47
2022-02-22;474.74
2022-02-23;558.47
2022-02-24;547.14
2022-02-25;495.34
2022-02-26;402.26
2022-02-27;374.46
2022-02-28;417.26
2022-03-01;495.45
2022-03-02;577.47
2022-03-03;583.35
2022-03-04;509.03
2022-03-05;437.81
2022-03-06;396.14
2022-03-07;439.11
2022-03-08;523.99
2022-03-09;602.69
2022-03-10;609.85
2022-03-11;538.71
2022-03-12;462.67
2022-03-13;422.11
2022-03-14;461.38
2022-03-15;550.57
2022-03-16;626.43
