Date;Value
2023-06-25;537.23
2023-06-26;527.33
2023-06-27;625.35
2023-06-28;605.81
2023-06-29;575.38
2023-06-30;560.49
2023-07-01;517.75
2023-07-02;520.29
2023-07-03;522.58
2023-07-04;584.2
2023-07-05;598.14
2023-07-06;530.27
2023-07-07;500.37
2023-07-08;489.68
2023-07-09;490.34
2023-07-10;500.98
2023-07-11;576.72
2023-07-12;568.46
2023-07-13;550.91
2023-07-14;481.37
2023-07-15;489.0
2023-07-16;483.65
2023-07-17;488.33
2023-07-18;562.83
2023-07-19;563.84
2023-07-20;520.32
2023-07-21;495.21
2023-07-22;465.61
2023-07-23;481.63
2023-07-24;438.2
2023-07-25;562.31
2023-07-26;539.97
2023-07-27;519.28
2023-07-28;462.03
2023-07-29;441.42
2023-07-30;466.44
2023-07-31;449.19
2023-08-01;524.99
2023-08-02;550.94
2023-08-03;470.03
2023-08-04;447.34
2023-08-05;397.67
2023-08-06;451.14
2023-08-07;437.95
2023-08-08;527.99
2023-08-09;508.55
2023-08-10;472.91
2023-08-11;442.26
2023-08-12;402.83
2023-08-13;429.99
2023-08-14;429.58
2023-08-15;500.35
2023-08-16;509.7
2023-08-17;441.37
2023-08-18;398.15
2023-08-19;430.56
2023-08-20;411.1
2023-08-21;405.56
2023-08-22;474.54
2023-08-23;483.28
2023-08-24;480.22
2023-08-25;419.77
2023-08-26;398.07
2023-08-27;419.39
2023-08-28;416.66
2023-08-29;493.19
2023-08-30;490.27
2023-08-31;476.96
2023-09-01;412.17
2023-09-02;381.69
2023-09-03;411.67
2023-09-04;411.1
2023-09-05;464.14
2023-09-06;478.42
2023-09-07;459.89
2023-09-08;406.16
2023-09-09;395.45
2023-09-10;367.87
2023-09-11;387.87
2023-09-12;458.33
2023-09-13;452.5
2023-09-14;456.84
2023-09-15;448.03
2023-09-16;373.67
2023-09-17;388.53
2023-09-18;405.03
2023-09-19;455.24
2023-09-20;462.47
2023-09-21;653.49
2023-09-22;406.33
2023-09-23;397.89
2023-09-24;372.15
2023-09-25;396.08
2023-09-26;449.74
2023-09-27;454.47
2023-09-28;440.03
2023-09-29;387.29
2023-09-30;363.57
2023-10-01;373.98
2023-10-02;388.7
2023-10-03;470.97
2023-10-04;481.21
2023-10-05;438.17
2023-10-06;407.51
2023-10-07;377.83
2023-10-08;368.16
2023-10-09;423.07
2023-10-10;448.58
2023-10-11;479.08
2023-10-12;461.98
2023-10-13;399.61
2023-10-14;365.3
2023-10-15;410.68
2023-10-16;404.11
2023-10-17;467.71
2023-10-18;480.6
2023-10-19;456.28
2023-10-20;415.23
2023-10-21;385.33
2023-10-22;383.11
2023-10-23;403.29
2023-10-24;453.95
2023-10-25;440.93
2023-10-26;474.33
2023-10-27;414.31
2023-10-28;391.47
2023-10-29;414.16
2023-10-30;455.05
2023-10-31;498.03
2023-11-01;476.96
2023-11-02;495.93
2023-11-03;443.28
2023-11-04;404.61
2023-11-05;431.93
2023-11-06;438.94
2023-11-07;508.45
2023-11-08;541.71
2023-11-09;493.23
2023-11-10;435.51
2023-11-11;428.68
2023-11-12;445.2
2023-11-13;461.71
2023-11-14;520.68
2023-11-15;507.53
2023-11-16;478.53
2023-11-17;436.74
2023-11-18;425.85
2023-11-19;435.39
2023-11-20;459.88
2023-11-21;513.83
2023-11-22;543.55
2023-11-23;516.22
2023-11-24;473.89
2023-11-25;453.86
2023-11-26;464.4
2023-11-27;453.91
2023-11-28;566.91
2023-11-29;559.23
2023-11-30;550.19
2023-12-01;495.05
2023-12-02;468.98
2023-12-03;491.24
2023-12-04;486.83
2023-12-05;568.15
2023-12-06;571.64
2023-12-07;547.51
2023-12-08;495.14
2023-12-09;477.5
2023-12-10;488.45
2023-12-11;490.96
2023-12-12;545.15
2023-12-13;591.66
2023-12-14;601.55
2023-12-15;520.12
2023-12-16;509.07
2023-12-17;515.46
2023-12-18;524.94
2023-12-19;605.41
2023-12-20;623.39
2023-12-21;585.35
2023-12-22;537.42
2023-12-23;540.84
2023-12-24;543.44
2023-12-25;643.89
2023-12-26;639.34
2023-12-27;621.32
2023-12-28;605.11
2023-12-29;577.92
2023-12-30;541.91
2023-12-31;552.06
2024-01-01;563.04
2024-01-02;620.6
2024-01-03;655.16
2024-01-04;622.16
2024-01-05;584.67
2024-01-06;559.61
2024-01-07;588.75
2024-01-08;555.85
2024-01-09;629.87
2024-01-10;683.17
2024-01-11;634.12
2024-01-12;623.39
2024-01-13;569.72
2024-01-14;609.5
2024-01-15;623.0
2024-01-16;682.32
2024-01-17;672.34
2024-01-18;691.48
2024-01-19;643.38
2024-01-20;605.26
2024-01-21;592.16
2024-01-22;631.32
2024-01-23;674.93
2024-01-24;723.99
2024-01-25;689.98
2024-01-26;667.34
2024-01-27;606.41
2024-01-28;577.39
2024-01-29;628.9
2024-01-30;700.59
2024-01-31;738.72
2024-02-01;708.31
2024-02-02;668.78
2024-02-03;647.54
2024-02-04;641.39
2024-02-05;445.02
2024-02-06;723.38
2024-02-07;743.57
2024-02-08;705.67
2024-02-09;664.6
2024-02-10;633.42
2024-02-11;663.72
2024-02-12;670.01
2024-02-13;734.35
2024-02-14;750.79
2024-02-15;726.99
2024-02-16;687.55
2024-02-17;645.45
2024-02-18;649.32
2024-02-19;677.51
2024-02-20;766.94
2024-02-21;731.14
2024-02-22;723.17
2024-02-23;685.03
2024-02-24;684.98
2024-02-25;702.73
2024-02-26;724.67
2024-02-27;774.64
2024-02-28;759.91
2024-02-29;757.16
2024-03-01;707.75
2024-03-02;685.85
2024-03-03;692.1
2024-03-04;753.23
2024-03-05;765.26
2024-03-06;773.1
2024-03-07;772.06
2024-03-08;728.08
2024-03-09;697.12
2024-03-10;715.86
2024-03-11;725.67
2024-03-12;781.87
2024-03-13;807.54
2024-03-14;772.67
2024-03-15;700.12
2024-03-16;707.47
2024-03-17;700.48
2024-03-18;712.54
2024-03-19;786.36
2024-03-20;1000.0
2024-03-21;777.3
2024-03-22;758.75
2024-03-23;686.11
2024-03-24;715.7
2024-03-25;726.56
2024-03-26;784.88
2024-03-27;603.2
2024-03-28;783.48
2024-03-29;711.27
2024-03-30;729.67
2024-03-31;700.98
2024-04-01;725.14
2024-04-02;799.72
2024-04-03;840.3
2024-04-04;767.6
2024-04-05;736.55
2024-04-06;704.87
2024-04-07;707.43
2024-04-08;751.99
2024-04-09;779.78
2024-04-10;798.4
2024-04-11;765.37
2024-04-12;732.53
2024-04-13;710.12
2024-04-14;711.69
2024-04-15;722.51
2024-04-16;795.04
2024-04-17;825.47
2024-04-18;764.33
2024-04-19;732.27
2024-04-20;703.46
2024-04-21;722.84
2024-04-22;725.24
2024-04-23;768.7
2024-04-24;799.56
2024-04-25;765.79
2024-04-26;728.97
2024-04-27;721.91
2024-04-28;708.91
2024-04-29;738.95
2024-04-30;793.11
2024-05-01;802.93
2024-05-02;761.71
2024-05-03;697.19
2024-05-04;686.54
2024-05-05;712.16
2024-05-06;701.31
2024-05-07;790.31
2024-05-08;778.76
2024-05-09;762.28
2024-05-10;729.39
2024-05-11;656.04
2024-05-12;694.17
2024-05-13;720.33
2024-05-14;766.49
2024-05-15;775.42
2024-05-16;743.84
2024-05-17;707.99
2024-05-18;659.7
2024-05-19;688.16
2024-05-20;685.58
2024-05-21;752.54
2024-05-22;745.72
2024-05-23;748.15
2024-05-24;692.5
2024-05-25;645.27
2024-05-26;663.07
2024-05-27;670.88
2024-05-28;740.31
2024-05-29;771.54
2024-05-30;739.5
2024-05-31;670.09
2024-06-01;643.64
2024-06-02;642.62
2024-06-03;660.71
2024-06-04;741.54
2024-06-05;737.92
2024-06-06;695.06
2024-06-07;649.56
2024-06-08;640.66
2024-06-09;632.59
2024-06-10;646.59
2024-06-11;695.31
2024-06-12;702.08
2024-06-13;686.34
2024-06-14;693.59
2024-06-15;640.43
2024-06-16;607.04
2024-06-17;619.87
2024-06-18;711.32
2024-06-19;694.34
2024-06-20;650.49
2024-06-21;627.29
2024-06-22;577.65
2024-06-23;619.44
2024-06-24;661.61
2024-06-25;667.55
2024-06-26;679.87
2024-06-27;683.2
2024-06-28;588.13
2024-06-29;564.15
2024-06-30;590.45
2024-07-01;618.0
2024-07-02;666.8
2024-07-03;696.01
2024-07-04;633.55
2024-07-05;601.06
2024-07-06;586.59
2024-07-07;572.96
2024-07-08;588.52
2024-07-09;670.71
2024-07-10;648.63
2024-07-11;609.73
2024-07-12;596.94
2024-07-13;513.86
2024-07-14;528.87
2024-07-15;565.44
2024-07-16;634.1
2024-07-17;635.96
2024-07-18;578.86
2024-07-19;542.25
2024-07-20;525.24
2024-07-21;525.2
2024-07-22;557.97
2024-07-23;619.17
2024-07-24;650.97
2024-07-25;596.39
2024-07-26;571.06
2024-07-27;512.99
2024-07-28;540.01
2024-07-29;537.16
2024-07-30;592.39
2024-07-31;617.88
2024-08-01;569.4
2024-08-02;555.1
2024-08-03;533.96
2024-08-04;508.88
2024-08-05;542.61
2024-08-06;575.57
2024-08-07;601.82
2024-08-08;543.53
2024-08-09;519.92
2024-08-10;477.13
2024-08-11;509.38
2024-08-12;515.21
2024-08-13;588.28
2024-08-14;595.15
2024-08-15;545.31
2024-08-16;507.12
2024-08-17;452.62
2024-08-18;504.76
2024-08-19;511.5
2024-08-20;565.58
2024-08-21;599.64
2024-08-22;573.51
2024-08-23;491.36
2024-08-24;464.58
2024-08-25;481.64
2024-08-26;466.89
2024-08-27;568.82
2024-08-28;575.7
2024-08-29;517.01
2024-08-30;488.48
2024-08-31;438.59
2024-09-01;465.55
2024-09-02;469.66
2024-09-03;564.56
2024-09-04;543.74
2024-09-05;535.71
2024-09-06;509.68
2024-09-07;441.76
2024-09-08;674.55
2024-09-09;480.76
2024-09-10;546.14
2024-09-11;540.54
2024-09-12;538.99
2024-09-13;480.28
2024-09-14;440.34
2024-09-15;489.41
2024-09-16;471.57
2024-09-17;531.26
2024-09-18;566.97
2024-09-19;526.92
2024-09-20;460.32
2024-09-21;454.29
2024-09-22;456.41
2024-09-23;447.88
2024-09-24;546.5
2024-09-25;535.42
2024-09-26;499.0
2024-09-27;471.46
2024-09-28;446.14
2024-09-29;470.49
2024-09-30;462.37
2024-10-01;499.92
2024-10-02;563.07
2024-10-03;517.53
2024-10-04;477.75
2024-10-05;479.52
2024-10-06;468.16
2024-10-07;473.31
2024-10-08;544.61
2024-10-09;529.81
2024-10-10;529.86
2024-10-11;479.79
2024-10-12;454.91
2024-10-13;470.73
2024-10-14;482.57
2024-10-15;532.54
2024-10-16;575.77
2024-10-17;532.97
2024-10-18;489.99
2024-10-19;490.71
2024-10-20;266.0
2024-10-21;440.55
2024-10-22;583.99
2024-10-23;560.18
2024-10-24;543.14
2024-10-25;480.77
2024-10-26;481.79
2024-10-27;496.7
2024-10-28;492.79
2024-10-29;576.79
2024-10-30;567.09
2024-10-31;568.3
2024-11-01;503.41
2024-11-02;461.33
2024-11-03;489.21
2024-11-04;500.92
2024-11-05;581.36
2024-11-06;568.58
2024-11-07;565.11
2024-11-08;547.27
2024-11-09;485.19
2024-11-10;500.4
2024-11-11;508.97
2024-11-12;572.82
2024-11-13;603.08
2024-11-14;555.77
2024-11-15;561.54
2024-11-16;499.88
2024-11-17;519.09
2024-11-18;507.51
2024-11-19;595.87
2024-11-20;621.48
2024-11-21;581.75
2024-11-22;557.54
2024-11-23;519.62
2024-11-24;542.86
2024-11-25;551.18
2024-11-26;631.64
2024-11-27;626.81
2024-11-28;603.01
2024-11-29;565.51
2024-11-30;511.89
2024-12-01;538.44
2024-12-02;580.02
2024-12-03;623.85
2024-12-04;648.25
2024-12-05;616.79
2024-12-06;585.96
2024-12-07;533.68
2024-12-08;596.3
2024-12-09;578.64
2024-12-10;640.79
2024-12-11;655.43
2024-12-12;632.96
2024-12-13;625.17
2024-12-14;561.97
2024-12-15;599.02
2024-12-16;605.55
2024-12-17;648.73
2024-12-18;668.39
2024-12-19;656.4
2024-12-20;637.45
2024-12-21;632.25
2024-12-22;598.35
2024-12-23;630.7
2024-12-24;662.98
2024-12-25;820.1
2024-12-26;654.9
2024-12-27;635.55
2024-12-28;614.42
2024-12-29;620.48
2024-12-30;651.57
2024-12-31;718.23
