Date;Value
2023-06-25;841.12
2023-06-26;851.82
2023-06-27;847.51
2023-06-28;855.92
2023-06-29;860.93
2023-06-30;851.2
2023-07-01;853.93
2023-07-02;850.76
2023-07-03;855.97
2023-07-04;855.13
2023-07-05;851.67
2023-07-06;859.19
2023-07-07;861.99
2023-07-08;869.19
2023-07-09;852.51
2023-07-10;863.38
2023-07-11;857.66
2023-07-12;865.68
2023-07-13;866.84
2023-07-14;868.44
2023-07-15;868.92
2023-07-16;867.23
2023-07-17;872.17
2023-07-18;866.54
2023-07-19;863.47
2023-07-20;864.97
2023-07-21;865.18
2023-07-22;867.06
2023-07-23;872.66
2023-07-24;873.93
2023-07-25;862.13
2023-07-26;869.49
2023-07-27;861.74
2023-07-28;869.65
2023-07-29;892.63
2023-07-30;889.04
2023-07-31;895.49
2023-08-01;905.03
2023-08-02;900.01
2023-08-03;891.75
2023-08-04;889.48
2023-08-05;896.75
2023-08-06;894.2
2023-08-07;894.15
2023-08-08;899.96
2023-08-09;893.46
2023-08-10;888.98
2023-08-11;893.27
2023-08-12;879.63
2023-08-13;899.59
2023-08-14;888.4
2023-08-15;900.14
2023-08-16;893.64
2023-08-17;895.65
2023-08-18;891.18
2023-08-19;894.95
2023-08-20;895.43
2023-08-21;892.98
2023-08-22;894.41
2023-08-23;883.88
2023-08-24;888.56
2023-08-25;897.75
2023-08-26;901.35
2023-08-27;892.91
2023-08-28;901.26
2023-08-29;890.93
2023-08-30;892.49
2023-08-31;888.55
2023-09-01;894.1
2023-09-02;891.84
2023-09-03;883.77
2023-09-04;890.33
2023-09-05;894.5
2023-09-06;891.67
2023-09-07;895.93
2023-09-08;892.27
2023-09-09;892.56
2023-09-10;884.25
2023-09-11;886.77
2023-09-12;874.48
2023-09-13;867.89
2023-09-14;871.03
2023-09-15;872.3
2023-09-16;869.69
2023-09-17;870.12
2023-09-18;867.01
2023-09-19;869.42
2023-09-20;877.53
2023-09-21;874.79
2023-09-22;880.02
2023-09-23;874.01
2023-09-24;868.89
2023-09-25;873.16
2023-09-26;870.31
2023-09-27;879.63
2023-09-28;870.94
2023-09-29;879.16
2023-09-30;873.42
2023-10-01;882.08
2023-10-02;882.69
2023-10-03;879.22
2023-10-04;883.8
2023-10-05;878.32
2023-10-06;872.78
2023-10-07;882.43
2023-10-08;883.58
2023-10-09;878.0
2023-10-10;886.07
2023-10-11;893.25
2023-10-12;896.49
2023-10-13;893.75
2023-10-14;893.21
2023-10-15;890.67
2023-10-16;892.04
2023-10-17;880.91
2023-10-18;885.37
2023-10-19;880.61
2023-10-20;882.17
2023-10-21;889.2
2023-10-22;892.55
2023-10-23;895.28
2023-10-24;893.14
2023-10-25;891.41
2023-10-26;889.81
2023-10-27;902.73
2023-10-28;915.83
2023-10-29;919.69
2023-10-30;914.7
2023-10-31;910.68
2023-11-01;913.2
2023-11-02;917.63
2023-11-03;918.4
2023-11-04;916.33
2023-11-05;905.7
2023-11-06;908.04
2023-11-07;906.89
2023-11-08;908.72
2023-11-09;911.65
2023-11-10;908.58
2023-11-11;902.56
2023-11-12;907.22
2023-11-13;907.5
2023-11-14;903.23
2023-11-15;910.52
2023-11-16;908.92
2023-11-17;905.04
2023-11-18;912.45
2023-11-19;907.34
2023-11-20;908.94
2023-11-21;906.43
2023-11-22;904.4
2023-11-23;910.92
2023-11-24;912.62
2023-11-25;919.39
2023-11-26;916.17
2023-11-27;901.27
2023-11-28;907.56
2023-11-29;900.44
2023-11-30;908.51
2023-12-01;899.09
2023-12-02;902.98
2023-12-03;902.32
2023-12-04;906.55
2023-12-05;908.92
2023-12-06;903.03
2023-12-07;908.38
2023-12-08;900.8
2023-12-09;896.16
2023-12-10;909.57
2023-12-11;883.48
2023-12-12;885.92
2023-12-13;886.55
2023-12-14;895.65
2023-12-15;884.96
2023-12-16;884.48
2023-12-17;886.12
2023-12-18;885.08
2023-12-19;884.13
2023-12-20;886.11
2023-12-21;879.34
2023-12-22;889.02
2023-12-23;893.49
2023-12-24;889.05
2023-12-25;884.6
2023-12-26;897.73
2023-12-27;893.84
2023-12-28;898.95
2023-12-29;885.95
2023-12-30;889.95
2023-12-31;890.99
2024-01-01;885.81
2024-01-02;885.36
2024-01-03;890.02
2024-01-04;886.8
2024-01-05;887.97
2024-01-06;894.57
2024-01-07;896.1
2024-01-08;896.12
2024-01-09;902.75
2024-01-10;903.78
2024-01-11;897.13
2024-01-12;894.52
2024-01-13;891.53
2024-01-14;891.18
2024-01-15;886.85
2024-01-16;898.29
2024-01-17;895.9
2024-01-18;900.81
2024-01-19;894.69
2024-01-20;899.25
2024-01-21;893.29
2024-01-22;906.59
2024-01-23;900.37
2024-01-24;892.62
2024-01-25;918.48
2024-01-26;931.41
2024-01-27;919.54
2024-01-28;925.62
2024-01-29;915.99
2024-01-30;923.09
2024-01-31;926.05
2024-02-01;920.13
2024-02-02;922.14
2024-02-03;920.08
2024-02-04;912.91
2024-02-05;924.19
2024-02-06;929.63
2024-02-07;919.28
2024-02-08;917.72
2024-02-09;914.5
2024-02-10;916.68
2024-02-11;927.92
2024-02-12;920.34
2024-02-13;911.71
2024-02-14;917.53
2024-02-15;917.28
2024-02-16;916.36
2024-02-17;919.56
2024-02-18;918.29
2024-02-19;906.06
2024-02-20;902.61
2024-02-21;914.47
2024-02-22;912.42
2024-02-23;911.31
2024-02-24;910.99
2024-02-25;911.63
2024-02-26;912.81
2024-02-27;920.6
2024-02-28;903.24
2024-02-29;904.4
2024-03-01;904.24
2024-03-02;902.11
2024-03-03;909.8
2024-03-04;908.77
2024-03-05;908.39
2024-03-06;904.06
2024-03-07;901.28
2024-03-08;898.76
2024-03-09;902.52
2024-03-10;880.42
2024-03-11;884.89
2024-03-12;878.32
2024-03-13;876.48
2024-03-14;889.65
2024-03-15;889.69
2024-03-16;884.21
2024-03-17;888.49
2024-03-18;879.49
2024-03-19;876.57
2024-03-20;892.99
2024-03-21;889.79
2024-03-22;891.17
2024-03-23;894.75
2024-03-24;896.86
2024-03-25;888.25
2024-03-26;893.82
2024-03-27;896.63
2024-03-28;899.72
2024-03-29;889.32
2024-03-30;893.39
2024-03-31;895.74
2024-04-01;882.89
2024-04-02;897.3
2024-04-03;884.99
2024-04-04;897.17
2024-04-05;897.82
2024-04-06;902.41
2024-04-07;897.23
2024-04-08;895.91
2024-04-09;892.85
2024-04-10;895.63
2024-04-11;902.45
2024-04-12;896.69
2024-04-13;897.44
2024-04-14;904.84
2024-04-15;905.57
2024-04-16;907.5
2024-04-17;896.76
2024-04-18;905.28
2024-04-19;904.22
2024-04-20;908.26
2024-04-21;913.28
2024-04-22;912.33
2024-04-23;904.81
2024-04-24;919.79
2024-04-25;928.87
2024-04-26;925.99
2024-04-27;925.96
2024-04-28;915.22
2024-04-29;918.78
2024-04-30;925.9
2024-05-01;930.65
2024-05-02;922.38
2024-05-03;909.96
2024-05-04;912.63
2024-05-05;921.39
2024-05-06;934.4
2024-05-07;930.81
2024-05-08;920.0
2024-05-09;925.47
2024-05-10;918.83
2024-05-11;916.86
2024-05-12;923.42
2024-05-13;917.77
2024-05-14;910.28
2024-05-15;918.68
2024-05-16;911.89
2024-05-17;918.72
2024-05-18;912.75
2024-05-19;916.28
2024-05-20;912.21
2024-05-21;919.19
2024-05-22;913.2
2024-05-23;912.1
2024-05-24;914.99
2024-05-25;921.35
2024-05-26;912.59
2024-05-27;903.85
2024-05-28;907.42
2024-05-29;902.46
2024-05-30;908.31
2024-05-31;912.51
2024-06-01;914.53
2024-06-02;905.43
2024-06-03;900.3
2024-06-04;911.23
2024-06-05;905.43
2024-06-06;911.83
2024-06-07;909.15
2024-06-08;883.84
2024-06-09;893.81
2024-06-10;891.78
2024-06-11;885.52
2024-06-12;889.13
2024-06-13;885.25
2024-06-14;881.95
2024-06-15;893.09
2024-06-16;886.4
2024-06-17;892.01
2024-06-18;887.62
2024-06-19;880.31
2024-06-20;893.31
2024-06-21;891.37
2024-06-22;899.49
2024-06-23;889.14
2024-06-24;893.69
2024-06-25;890.24
2024-06-26;897.5
2024-06-27;889.09
2024-06-28;899.56
2024-06-29;890.4
2024-06-30;894.73
2024-07-01;891.94
2024-07-02;894.58
2024-07-03;901.56
2024-07-04;905.54
2024-07-05;900.01
2024-07-06;897.91
2024-07-07;898.82
2024-07-08;896.44
2024-07-09;894.55
2024-07-10;907.38
2024-07-11;897.46
2024-07-12;900.72
2024-07-13;903.68
2024-07-14;907.04
2024-07-15;911.57
2024-07-16;901.41
2024-07-17;905.13
2024-07-18;909.61
2024-07-19;906.09
2024-07-20;902.14
2024-07-21;906.07
2024-07-22;907.78
2024-07-23;918.98
2024-07-24;926.02
2024-07-25;929.06
2024-07-26;926.03
2024-07-27;920.46
2024-07-28;921.82
2024-07-29;927.08
2024-07-30;929.22
2024-07-31;919.52
2024-08-01;927.84
2024-08-02;922.33
2024-08-03;916.0
2024-08-04;913.28
2024-08-05;917.13
2024-08-06;919.52
2024-08-07;918.66
2024-08-08;921.42
2024-08-09;915.08
2024-08-10;927.61
2024-08-11;917.79
2024-08-12;916.02
2024-08-13;920.85
2024-08-14;915.63
2024-08-15;920.0
2024-08-16;920.59
2024-08-17;924.67
2024-08-18;916.15
2024-08-19;913.48
2024-08-20;915.5
2024-08-21;922.7
2024-08-22;919.83
2024-08-23;909.14
2024-08-24;910.83
2024-08-25;908.13
2024-08-26;908.87
2024-08-27;919.79
2024-08-28;917.42
2024-08-29;917.53
2024-08-30;914.69
2024-08-31;920.97
2024-09-01;910.24
2024-09-02;907.81
2024-09-03;895.2
2024-09-04;903.52
2024-09-05;904.65
2024-09-06;887.18
2024-09-07;887.79
2024-09-08;895.73
2024-09-09;883.96
2024-09-10;893.9
2024-09-11;893.26
2024-09-12;896.25
2024-09-13;888.61
2024-09-14;888.36
2024-09-15;888.27
2024-09-16;890.79
2024-09-17;889.37
2024-09-18;893.62
2024-09-19;895.65
2024-09-20;897.48
2024-09-21;907.72
2024-09-22;893.11
2024-09-23;900.07
2024-09-24;904.72
2024-09-25;907.71
2024-09-26;900.36
2024-09-27;895.34
2024-09-28;894.91
2024-09-29;909.35
2024-09-30;907.53
2024-10-01;900.89
2024-10-02;898.57
2024-10-03;905.28
2024-10-04;906.7
2024-10-05;904.52
2024-10-06;908.7
2024-10-07;908.4
2024-10-08;896.45
2024-10-09;885.91
2024-10-10;901.42
2024-10-11;898.97
2024-10-12;897.78
2024-10-13;897.05
2024-10-14;910.1
2024-10-15;907.67
2024-10-16;914.37
2024-10-17;908.2
2024-10-18;910.27
2024-10-19;906.42
2024-10-20;919.71
2024-10-21;930.84
2024-10-22;924.84
2024-10-23;928.75
2024-10-24;929.0
2024-10-25;937.32
2024-10-26;934.99
2024-10-27;933.15
2024-10-28;924.0
2024-10-29;920.65
2024-10-30;929.25
2024-10-31;919.05
2024-11-01;919.37
2024-11-02;920.99
2024-11-03;922.25
2024-11-04;913.32
2024-11-05;919.2
2024-11-06;919.38
2024-11-07;920.98
2024-11-08;922.86
2024-11-09;928.52
2024-11-10;932.29
2024-11-11;924.28
2024-11-12;929.51
2024-11-13;935.04
2024-11-14;923.3
2024-11-15;921.5
2024-11-16;916.19
2024-11-17;913.03
2024-11-18;919.75
2024-11-19;915.67
2024-11-20;916.87
2024-11-21;911.4
2024-11-22;908.07
2024-11-23;909.11
2024-11-24;912.48
2024-11-25;914.0
2024-11-26;915.0
2024-11-27;913.02
2024-11-28;920.45
2024-11-29;909.62
2024-11-30;925.02
2024-12-01;920.86
2024-12-02;910.23
2024-12-03;916.3
2024-12-04;914.17
2024-12-05;898.37
2024-12-06;887.92
2024-12-07;883.84
2024-12-08;889.87
2024-12-09;888.59
2024-12-10;897.57
2024-12-11;894.04
2024-12-12;890.3
2024-12-13;898.09
2024-12-14;898.49
2024-12-15;887.02
2024-12-16;890.26
2024-12-17;895.61
2024-12-18;891.25
2024-12-19;895.67
2024-12-20;889.38
2024-12-21;891.83
2024-12-22;890.99
2024-12-23;892.93
2024-12-24;894.08
2024-12-25;908.12
2024-12-26;908.62
2024-12-27;907.65
2024-12-28;907.14
2024-12-29;901.17
2024-12-30;907.48
2024-12-31;902.95
